Region,Soil_Type,Crop,Rainfall_mm,Temperature_Celsius,Fertilizer_Used,Irrigation_Used,Weather_Condition,Days_to_Harvest,Yield_tons_per_hectare
East,Silt,Cotton,623.1365995678836,27.144393130047227,False,True,Cloudy,126,4.471394787959044
West,Peaty,Rice,698.6016088402671,20.363873516689367,False,True,Cloudy,126,4.621630075611274
West,Clay,Soybean,230.99996598765625,25.294297925114964,False,True,Sunny,149,3.414976475957022
West,Clay,Wheat,873.1476090113184,34.843863917116735,True,False,Sunny,111,5.919749680272301
East,Chalky,Cotton,977.6634241984178,38.344184973176844,False,True,Sunny,68,6.828673197301183
West,Loam,Soybean,190.76558446740177,24.22302517942702,False,False,Rainy,73,1.076431952070561
East,Silt,Rice,159.92706180381168,26.6248002304972,False,False,Cloudy,120,0.96291200865664
East,Chalky,Rice,360.7641194381852,35.4571918520107,False,False,Rainy,148,3.093303684830519
East,Chalky,Barley,557.7689311183706,19.563255837593978,True,True,Sunny,108,5.779272181211524
South,Chalky,Maize,190.46609485329566,30.811007238861684,False,False,Rainy,134,0.39541315799175947
East,Silt,Rice,817.212905936517,17.560671228091323,True,False,Rainy,140,5.7516520760718866
West,Sandy,Wheat,738.6451342651432,25.137888152207,False,True,Cloudy,136,5.712977703721574
South,Chalky,Soybean,899.4768653391675,37.25362162377907,True,False,Sunny,140,6.709912912206479
North,Peaty,Cotton,723.9174414897929,24.686958476658226,True,False,Cloudy,134,5.585396163895353
North,Sandy,Maize,178.18854470290103,28.40922809971662,True,False,Rainy,64,2.9059455076773997
West,Loam,Soybean,734.1578221422278,18.976185297471986,True,False,Sunny,77,4.613591029281244
West,Clay,Barley,769.7494046741475,24.15577250306233,True,False,Cloudy,60,5.986873271500203
West,Loam,Barley,255.2711526598547,30.861419850548806,True,True,Rainy,115,5.38065360786477
West,Chalky,Wheat,926.8546720413331,15.196585437765117,True,True,Sunny,147,7.839580485079783
South,Chalky,Wheat,607.9331076751496,25.84352676743108,False,True,Cloudy,115,4.774920098238746
West,Clay,Soybean,350.063724574643,31.35588998363288,True,False,Rainy,66,3.8706712077419683
East,Clay,Maize,439.1016831960931,24.0516813222554,True,False,Cloudy,103,3.8712943172908476
North,Chalky,Barley,652.5766678698135,24.519139974326414,False,True,Cloudy,123,4.482667857712644
West,Chalky,Wheat,234.4503456715173,17.954487918716588,False,True,Sunny,60,2.8738219588458667
East,Clay,Soybean,585.6305661826191,28.75080760961933,True,False,Rainy,88,5.3851997483011065
West,Sandy,Cotton,396.7771184973897,29.484949023990055,True,True,Rainy,142,5.034401510469726
East,Chalky,Barley,814.5737136499462,15.921756127400092,False,False,Sunny,123,4.947888833539336
South,Clay,Barley,773.4300261732343,17.047937932772413,False,False,Cloudy,63,3.8824315857174545
North,Loam,Barley,814.685975506989,27.628539405120087,True,True,Sunny,83,7.312959266330277
North,Peaty,Maize,719.7419310496203,34.718602003386664,True,False,Cloudy,133,5.274551066209206
South,Peaty,Maize,969.0295998863168,19.53122134044638,True,False,Sunny,68,6.08494987794476
East,Sandy,Cotton,115.84778130507524,17.71801544133787,True,False,Rainy,130,2.8390405905854923
West,Loam,Soybean,238.21561531275356,24.736071587111486,False,True,Cloudy,66,1.8891206156656803
East,Peaty,Cotton,383.48617093955676,35.52935681375168,False,True,Sunny,146,3.350376409600164
North,Peaty,Wheat,980.6352679092313,23.6122614570778,False,False,Rainy,145,4.724608162807953
South,Chalky,Rice,726.0556367463038,30.55623533349466,True,False,Sunny,103,5.981438787790659
South,Peaty,Barley,708.687625803841,38.04774421402878,True,True,Rainy,130,7.2907726079796245
East,Clay,Soybean,672.7064845981026,22.129103049843707,False,True,Cloudy,149,4.775258145466158
East,Sandy,Wheat,382.16031543543386,18.822744230982494,False,True,Sunny,72,3.253834687053938
South,Silt,Maize,646.3041676420901,33.699414865667094,False,False,Sunny,62,4.803284698527659
North,Chalky,Soybean,909.9156886183073,31.03137851206572,True,False,Rainy,105,6.3619267291114685
West,Loam,Maize,564.3521698377363,33.06961588933373,True,False,Cloudy,130,5.094035626230462
West,Chalky,Cotton,306.6562080949824,29.330668314710007,False,True,Rainy,78,3.6254506711891925
East,Clay,Barley,185.38657206078338,20.969549251786667,False,False,Rainy,88,1.7817650224515211
South,Chalky,Soybean,502.38675296828774,24.706264219120513,True,False,Rainy,117,4.688706513234687
South,Chalky,Rice,154.8640143350058,35.026599894138926,True,True,Rainy,76,4.134110785832081
South,Chalky,Maize,138.53943677434376,27.181417023566542,True,True,Cloudy,75,3.449229422112787
North,Loam,Rice,468.7551218346513,27.1430248820826,True,True,Cloudy,141,5.715090867791094
East,Chalky,Rice,297.3357939367369,27.196748750635106,True,False,Rainy,115,3.6280583223301774
East,Chalky,Maize,272.47354748646546,33.34984508188131,True,True,Rainy,112,3.7645851788823963
East,Chalky,Maize,554.8430954405801,27.491566814689527,True,True,Rainy,130,7.011686677642777
North,Silt,Rice,514.3431199540421,23.12016985595019,False,True,Rainy,87,3.4716301023116296
East,Sandy,Barley,839.2145653169038,19.86135551743217,True,True,Cloudy,124,7.1245728329934686
West,Loam,Maize,807.4708890597357,28.161410076974683,False,True,Rainy,79,5.729364733858454
East,Clay,Rice,151.25081968966475,17.639051661086704,True,True,Cloudy,97,2.953335273097684
East,Loam,Soybean,485.2462605937835,39.123726284229434,False,True,Cloudy,80,5.1550243338928485
East,Loam,Cotton,509.9337139507561,36.40849214886559,True,False,Sunny,78,5.431575006534342
North,Silt,Barley,880.05051017277,34.5003756859157,False,False,Cloudy,60,5.790467520172254
West,Clay,Barley,541.1682464866683,17.135951958582254,True,False,Rainy,115,4.620859264364036
West,Clay,Cotton,101.61556466427302,32.96098687494329,True,True,Rainy,62,4.670581455643763
South,Peaty,Soybean,151.01828086822496,37.643634973497825,True,False,Rainy,146,2.83741831567088
South,Clay,Rice,339.50798451460753,28.42789957914748,False,True,Rainy,91,3.1727838658163114
West,Peaty,Wheat,737.5050512461364,25.49069035821062,False,False,Sunny,87,4.429310448597683
East,Peaty,Maize,582.0433370604455,39.95090873203603,True,False,Cloudy,62,4.87824070054246
East,Chalky,Soybean,570.5847606926676,15.750237040732804,True,False,Cloudy,139,4.955256996695943
East,Silt,Rice,281.46258490916176,19.78951905765618,False,True,Cloudy,84,3.182697302361016
North,Clay,Wheat,937.1444516132046,28.009373319578433,True,False,Sunny,119,6.529704210754787
East,Loam,Barley,641.0138948220063,19.22723574442014,True,False,Rainy,62,5.815678664266285
North,Silt,Rice,933.0346699247851,22.087900942532823,False,False,Cloudy,74,4.567628495279973
West,Chalky,Rice,340.50496902117715,26.875131796365864,False,True,Rainy,86,4.306785523439677
East,Clay,Maize,771.8973218101684,27.385462768764175,False,False,Rainy,62,4.233719354812057
East,Chalky,Barley,772.3011914755511,15.288497930662276,True,False,Sunny,61,4.806216163256845
South,Clay,Soybean,166.73199248743964,17.305946655620698,True,False,Cloudy,146,2.8412394474934617
West,Sandy,Soybean,361.92475124781697,30.937994995185804,False,True,Cloudy,93,4.71131039674955
East,Sandy,Soybean,824.0335714089448,37.69746644408971,True,False,Sunny,106,6.99598401903461
North,Clay,Maize,631.3031656409667,34.49918095554938,False,False,Sunny,112,3.3277777429646096
West,Silt,Rice,704.3473314353503,31.3001658407253,False,False,Rainy,69,3.4496823882943772
South,Clay,Maize,862.8211362922438,32.79433022414126,False,False,Cloudy,133,4.055345138373518
West,Loam,Soybean,299.34482290198554,34.90652365216702,True,False,Sunny,61,3.1249491020951226
North,Clay,Soybean,574.9430586327803,33.522799076799934,False,True,Sunny,132,5.369212297017707
South,Chalky,Rice,555.622676249803,28.192760357671283,False,True,Sunny,111,4.904762777405198
North,Peaty,Maize,207.95022076380002,34.61341864575944,True,False,Cloudy,75,3.155921234792771
West,Chalky,Rice,216.04164926269254,32.32716843176818,True,False,Sunny,68,3.410465986183817
South,Sandy,Barley,375.4229531542362,25.420459297657793,True,False,Sunny,89,4.594682751910369
North,Chalky,Rice,290.9069943069476,30.67726984410134,False,False,Sunny,109,2.6079317457969906
West,Silt,Soybean,624.6158229318223,34.98774770437271,False,True,Sunny,140,5.15654316072905
North,Chalky,Barley,494.059292021838,15.097005006823899,True,True,Sunny,76,5.715443947002848
East,Peaty,Maize,903.0014770256922,34.69028758994799,False,False,Cloudy,121,6.000195443012823
West,Chalky,Barley,115.40804355180069,38.16759124302015,True,False,Rainy,68,2.689859505936621
South,Silt,Barley,586.5986920757202,29.25587589103897,False,False,Sunny,89,3.8062705819652254
South,Silt,Wheat,371.6526109552263,15.905047728715736,True,False,Sunny,116,3.7236443031847872
East,Clay,Soybean,316.88382954938567,38.167909786079164,True,True,Sunny,106,3.853744769112511
North,Silt,Cotton,897.8213397743821,18.0766771823458,False,True,Cloudy,121,6.208749039695033
North,Silt,Barley,800.6133516736011,19.473412984538914,False,True,Rainy,120,5.670291894704159
South,Peaty,Barley,540.4833359588538,35.0533245666971,False,False,Sunny,87,4.130109705770547
North,Chalky,Wheat,261.84778708729976,19.515203763278826,False,True,Sunny,143,2.1286115265893057
West,Chalky,Rice,294.4557958084399,20.70949304079452,False,False,Sunny,147,2.103373094789378
West,Clay,Rice,272.3785216345585,15.019921253004457,False,False,Cloudy,149,1.7454429246379033
South,Silt,Maize,611.4653429853665,24.853833836166615,True,False,Sunny,74,5.673596767655144
West,Silt,Maize,171.64530491793465,23.096082941157178,True,True,Cloudy,138,4.116813960315465
South,Clay,Barley,336.07821251113455,16.384894693287702,True,False,Cloudy,134,2.6772423157661174
North,Loam,Soybean,524.7027209113596,33.09650396741149,False,False,Cloudy,65,3.7092533828706213
North,Clay,Wheat,401.4653156950955,36.729710799309856,False,False,Rainy,66,3.286735114382587
North,Chalky,Barley,433.8350945192393,22.4188899080396,True,True,Rainy,93,4.443822047167542
East,Silt,Rice,534.6934446942498,23.00360632420604,True,True,Rainy,111,5.7140930399668335
South,Sandy,Maize,799.8060036470648,37.29877961632296,True,True,Cloudy,84,7.86691625442523
West,Sandy,Maize,357.6383907631776,28.022578312097455,True,False,Rainy,125,4.289285223954473
North,Loam,Cotton,877.5193131930658,16.07517962302359,True,False,Sunny,136,6.178865401859737
East,Silt,Soybean,328.26968838950563,23.660349308730332,False,True,Cloudy,65,3.551643486248459
West,Sandy,Soybean,972.5929371803178,29.591042345386747,True,False,Cloudy,131,6.464248561051736
West,Clay,Cotton,476.68653805301335,23.950075935687558,False,False,Cloudy,122,3.0981812826618107
West,Silt,Cotton,576.1066742135392,31.703899220454577,True,True,Rainy,89,7.020815215141383
North,Sandy,Soybean,522.1139192558842,19.583995039092525,True,False,Cloudy,128,5.06070289884817
West,Clay,Cotton,740.9481156512799,33.946237702633,False,False,Rainy,144,4.774946008241786
South,Sandy,Rice,506.2211910739069,35.023745496295454,True,False,Cloudy,131,5.109928777745168
East,Sandy,Wheat,972.1046431626561,27.47684708323321,False,True,Cloudy,105,7.013677885972331
West,Loam,Cotton,128.8707715903186,30.596977381212508,True,True,Rainy,99,3.536245873809563
West,Loam,Maize,873.6549929465438,36.1128836058257,False,False,Sunny,91,5.8739883131076915
South,Sandy,Barley,934.3987054046119,29.127747640816274,False,True,Sunny,69,6.311833962443856
West,Chalky,Rice,170.596937155824,26.593834938184056,True,False,Sunny,60,2.769348183317201
North,Clay,Wheat,520.7372929344609,26.589767864878645,False,False,Rainy,94,3.6012721495790405
North,Chalky,Wheat,795.4411653052845,36.013913998765396,True,True,Sunny,62,7.462415739500534
North,Peaty,Soybean,869.7338723484897,27.471816655200286,True,False,Cloudy,141,7.059890676777338
West,Chalky,Rice,548.0103406404618,24.751477382219797,False,True,Cloudy,133,4.432281934893391
East,Clay,Cotton,332.9042150981722,32.63420769441919,False,False,Cloudy,145,2.1801221964701907
East,Silt,Rice,187.99128626733915,16.256655323480445,True,True,Sunny,125,4.777474204839629
West,Chalky,Maize,715.450996224542,34.27917710729683,True,False,Sunny,110,5.334209130903747
East,Silt,Wheat,620.9595449103183,28.874901332884946,False,True,Cloudy,107,4.69936145080091
East,Clay,Cotton,859.9297576437426,20.848035003487837,True,True,Cloudy,69,6.921953726403914
West,Loam,Soybean,805.7805523526386,22.15227157010816,False,False,Rainy,115,4.603621477448515
North,Sandy,Cotton,546.9387076851488,39.32840091051813,False,True,Sunny,81,4.450738844371767
West,Clay,Barley,496.5470685289048,31.42874270282994,False,False,Rainy,121,3.2544466165887953
North,Sandy,Cotton,903.2519375446225,20.998815527700565,False,True,Sunny,64,6.269673127635824
North,Silt,Maize,428.4973880711458,23.203990648700078,False,False,Cloudy,78,2.559142271709649
East,Peaty,Barley,329.3386906247655,39.72838796046531,False,False,Sunny,81,3.2500256732048753
East,Peaty,Rice,955.261870815913,33.572542551891914,False,True,Cloudy,85,6.7171215240656466
North,Clay,Rice,657.972340325398,35.03493951054855,True,True,Sunny,102,6.60689502244938
North,Peaty,Rice,354.64473692476815,33.4318240569136,False,False,Sunny,82,1.8695332556991695
East,Chalky,Soybean,236.91077790650755,17.112057018266412,False,True,Rainy,145,2.6652243962932736
South,Chalky,Maize,851.9347283312336,22.092948729093205,True,True,Sunny,63,7.212837854305401
North,Sandy,Maize,285.1270312848052,32.774131549241865,False,True,Sunny,139,3.476540380837079
North,Peaty,Maize,997.2786090703041,24.085421956753628,True,False,Cloudy,65,7.515834682686903
North,Silt,Barley,578.9595232831439,25.12507322827237,True,True,Sunny,104,6.228693810105879
East,Silt,Rice,606.8896444465327,20.45007561756925,False,True,Cloudy,113,4.655911024661833
West,Sandy,Wheat,970.3410026166765,34.98807992296053,True,False,Sunny,133,7.085380242226771
North,Chalky,Soybean,213.82570031550716,29.83079269703537,False,False,Sunny,106,1.4452163425003766
North,Loam,Maize,219.54250266879677,32.9297090590587,False,True,Cloudy,104,2.6019736224691825
North,Clay,Rice,430.3937105064039,25.849767819031154,False,False,Cloudy,61,3.87485885732326
West,Peaty,Cotton,624.4292441154852,36.329105556335264,True,False,Rainy,92,5.004878608641672
West,Chalky,Rice,465.9338395945551,39.58019069165891,True,True,Rainy,145,5.757418060730597
North,Clay,Barley,386.1931542250918,20.421057637635087,False,False,Rainy,126,1.941221104095536
North,Sandy,Rice,518.0268416716804,36.3285404773151,False,True,Sunny,60,4.40964124596086
South,Chalky,Wheat,133.55979003989404,18.747854139392395,False,True,Cloudy,92,2.6061445302869495
West,Sandy,Maize,199.3923230021506,39.28781224043176,False,False,Rainy,139,2.3385330425548423
South,Chalky,Maize,653.9384373110757,27.835971618242144,True,False,Sunny,132,4.775618893497717
North,Sandy,Rice,864.3483765322183,39.45321811817049,True,False,Sunny,85,7.2356715399382106
North,Chalky,Barley,768.7223949341261,23.26228238029684,True,True,Cloudy,127,7.563963605745622
North,Loam,Cotton,676.8583896276264,18.16868030328182,False,True,Sunny,81,5.0686808769887834
North,Silt,Rice,289.66081069914105,37.041930584012746,True,True,Sunny,89,5.050404987042607
East,Peaty,Rice,311.6956677270529,15.593561479021284,True,False,Rainy,83,3.599816628019944
East,Clay,Rice,571.5058696962069,22.013986112880517,False,True,Rainy,136,5.34079949225908
East,Sandy,Maize,330.4723609688188,31.824355405348133,False,False,Cloudy,124,3.0393951770661616
South,Clay,Soybean,668.4246957178136,22.640547136936867,False,False,Cloudy,133,4.49771677616504
West,Chalky,Wheat,893.8905481183668,29.35964493658188,False,False,Cloudy,146,4.88118843394697
North,Loam,Wheat,817.7628581403395,33.19029619008592,False,False,Sunny,79,4.743587408242444
West,Peaty,Rice,804.7938098750982,32.48114064065258,True,False,Cloudy,145,6.4463208160279555
East,Silt,Maize,160.92820317688228,38.56671696559155,False,False,Cloudy,110,1.0994354048445463
North,Clay,Cotton,143.8615346420523,17.872904758562367,True,True,Rainy,105,2.6932875081460557
North,Loam,Cotton,948.1205250687808,21.866961777421103,False,True,Sunny,124,5.684287486976446
South,Chalky,Wheat,828.509192794203,23.826952569450185,False,False,Sunny,143,5.1542402542200705
West,Clay,Cotton,597.8913424766545,34.33338868764077,False,True,Cloudy,88,5.403323499489098
South,Clay,Rice,917.1709949494735,27.01183740421957,True,True,Sunny,138,7.590842263144176
East,Loam,Maize,453.9769986605632,29.798507850973884,True,True,Rainy,69,6.053903629839795
West,Clay,Wheat,643.7481993707667,21.39152995519798,True,False,Sunny,111,5.215424823353251
East,Loam,Cotton,953.0198160508727,21.463578094830638,True,False,Cloudy,108,7.237584451040203
South,Loam,Barley,608.8245873181041,17.041187436184895,True,True,Rainy,145,6.615624934407481
South,Chalky,Maize,564.2078086812919,33.133650358371355,True,True,Rainy,114,6.5949384310312045
North,Silt,Wheat,667.5111459046673,34.89229267601424,False,True,Cloudy,70,5.658778484788605
West,Silt,Rice,804.0078488884456,31.842277410043245,False,False,Rainy,104,5.223779841481047
West,Sandy,Maize,841.3640855673021,17.611057091678283,False,True,Sunny,142,5.859203233233942
North,Clay,Maize,542.175651499642,28.799609693252005,True,True,Cloudy,119,5.504154792662342
West,Chalky,Rice,956.2530199940707,32.169872954960795,True,True,Sunny,68,8.245851308336588
East,Sandy,Rice,152.05899982492056,20.26118906331439,True,False,Sunny,80,3.2115263061096875
East,Sandy,Maize,725.3277857805728,37.34959347420747,False,True,Sunny,148,6.329489757253149
South,Silt,Soybean,438.0059230258421,38.26192923069473,False,False,Rainy,117,3.304617121117565
East,Chalky,Maize,429.5281200862946,32.406122375103706,True,False,Cloudy,146,3.91975260145315
West,Peaty,Barley,211.07970256253094,35.23244125639103,False,True,Rainy,78,3.516824998972753
North,Clay,Soybean,412.40712032283005,35.27938367449383,True,True,Cloudy,97,5.307231986079857
South,Peaty,Cotton,161.9829491916119,23.68504733977223,True,False,Cloudy,126,3.2904581646241784
North,Peaty,Maize,893.6756948980222,25.391259195038046,True,False,Rainy,120,6.650060621010397
South,Peaty,Barley,469.2991419745474,35.12306151382677,False,True,Cloudy,90,4.829021027134254
South,Sandy,Cotton,288.4456151049261,31.946907304253028,False,False,Rainy,103,2.2369819802536384
North,Sandy,Soybean,555.7666127933608,20.724183500943358,True,False,Sunny,91,5.270882952447669
East,Clay,Cotton,229.64772659716556,17.938579125106173,True,True,Rainy,108,3.8815734548413148
East,Loam,Wheat,594.246915441129,18.025579503808736,False,True,Cloudy,73,4.456621067449159
East,Chalky,Maize,240.1137243554342,21.023992352514583,False,True,Sunny,121,2.476962689549987
East,Sandy,Wheat,515.2265125508102,23.792080210667393,True,False,Rainy,75,5.259675912327154
North,Peaty,Maize,854.2605636097462,39.30297997018886,False,True,Cloudy,116,6.539276872211552
West,Peaty,Wheat,363.3991909977007,24.485970307964386,False,False,Cloudy,61,2.1947110207404075
South,Sandy,Rice,708.709400338831,15.899548681217999,True,False,Rainy,94,6.6009814173442445
North,Chalky,Wheat,501.5761836689041,34.64837892800078,False,True,Rainy,91,5.1039027986959375
East,Chalky,Soybean,947.5576086859725,33.750621710264916,True,False,Cloudy,135,7.120249843966273
East,Sandy,Maize,817.9945931289822,27.583635183522084,True,False,Rainy,78,5.573376211726375
North,Peaty,Soybean,226.0415765535372,15.444078740154675,True,False,Sunny,99,2.6158722037416053
South,Silt,Barley,687.330346443773,33.36936192479097,True,True,Sunny,95,7.47257632029868
North,Silt,Cotton,633.7679989678862,35.072243688241194,False,True,Rainy,138,4.517226395405309
North,Loam,Wheat,335.5085727683778,28.882803466634776,False,True,Sunny,108,3.5490231233304588
West,Sandy,Cotton,232.76659138644789,16.425756791190906,False,False,Sunny,120,0.9181470661176129
North,Silt,Soybean,278.91725630959274,34.76469171944967,True,False,Sunny,136,3.5276966641833707
West,Sandy,Soybean,655.5829114621207,22.490469797002447,True,False,Rainy,105,5.268460324634402
South,Peaty,Cotton,183.16496085172085,37.564558519932234,True,True,Rainy,149,4.191285330923943
North,Loam,Maize,231.38551331599643,32.69408182948716,True,False,Sunny,132,3.325758876467552
North,Loam,Wheat,518.1826562711228,30.402184298757682,True,False,Cloudy,88,5.308288132593906
East,Silt,Cotton,811.8675429424871,38.58654808263334,True,True,Cloudy,60,7.640286794815539
North,Sandy,Maize,950.0851532355448,36.38412164909093,True,False,Rainy,101,7.351786951711023
East,Chalky,Wheat,542.071789269012,21.284443082135343,True,True,Cloudy,125,6.951779398758416
East,Silt,Cotton,635.9705300176277,15.304820122426221,True,True,Rainy,72,6.40617906789351
East,Sandy,Cotton,263.356763996123,31.883690795337827,True,True,Cloudy,136,4.922410636669197
South,Loam,Wheat,259.208902688668,15.508411714294182,False,True,Rainy,62,2.3569992220522655
West,Chalky,Wheat,557.4633759955312,15.642667149753647,False,False,Sunny,125,2.8734907273240355
East,Peaty,Cotton,172.77378424076875,21.99238573024318,True,False,Sunny,147,2.770568111734931
North,Clay,Barley,562.3975982762602,27.870811643356824,False,True,Sunny,147,4.236232866371338
North,Loam,Wheat,636.570179748582,15.96800954574794,True,True,Sunny,142,6.485311227274313
East,Silt,Wheat,601.1735234019025,26.74140789944314,True,False,Rainy,128,4.8575704627080025
East,Chalky,Barley,362.29487330271087,39.144823344060846,False,False,Sunny,82,2.067000560935671
North,Clay,Soybean,152.7148095959406,30.985250850404924,False,False,Cloudy,61,1.3377107613526833
East,Chalky,Wheat,675.9991784184373,16.900540445363053,False,False,Rainy,112,3.8153661864642
West,Sandy,Rice,977.6912685538155,17.14435657105351,True,False,Sunny,135,6.551670696286332
West,Clay,Maize,955.4991855008469,22.906167636201708,False,True,Cloudy,63,7.713366214411193
South,Loam,Maize,941.7744274440761,38.46773853755449,True,True,Sunny,116,8.613064827372929
East,Sandy,Barley,224.62512311366146,25.057298184390866,True,True,Rainy,142,4.235373084230027
South,Chalky,Barley,892.9915026766712,39.504359368348865,False,True,Cloudy,104,6.169766911697899
South,Chalky,Maize,287.48287670643805,38.7103037430215,False,False,Rainy,82,0.8306417920797993
South,Loam,Rice,947.5970713812821,26.19595763161936,True,True,Cloudy,100,9.245901841453687
East,Chalky,Rice,520.0242242084482,28.358532304310028,True,True,Rainy,102,6.615455557163599
South,Loam,Soybean,952.6777773873189,24.88106671803674,True,False,Sunny,99,6.244804069543992
West,Chalky,Wheat,722.075220315778,19.174570755305716,False,False,Sunny,129,4.988078176025969
South,Clay,Maize,241.85084339751018,27.899159103363246,True,True,Cloudy,107,4.31867049469445
West,Peaty,Rice,758.9009010426884,28.925336567841743,False,False,Sunny,90,4.409807275229984
West,Chalky,Maize,899.698996184782,25.41911583926723,True,False,Cloudy,118,6.641361647091143
East,Clay,Maize,787.9450224128474,21.90928568187273,False,False,Cloudy,97,4.0959738271382475
South,Silt,Rice,378.1074043823566,15.168996462754375,True,True,Rainy,141,5.2346047523140875
East,Loam,Cotton,781.2530574385986,19.871429241128517,True,False,Sunny,69,5.747296838234093
West,Silt,Maize,599.824875108432,20.828052765895013,False,False,Sunny,138,3.2734821356890884
North,Silt,Rice,191.08288154034238,24.261227122478747,True,False,Rainy,101,3.9716660619867517
South,Silt,Cotton,296.5232775808025,27.731656430340628,False,False,Sunny,123,1.7169906802566313
East,Chalky,Wheat,637.7041381833523,29.01425128806133,False,False,Cloudy,132,4.112136720306648
North,Sandy,Soybean,339.9738175853186,37.726409655323586,True,False,Sunny,111,3.7886260513883867
South,Clay,Soybean,295.3035207275366,22.59982531954081,True,True,Rainy,140,3.439308315200668
South,Silt,Barley,459.05365658124276,15.902707035032499,True,False,Cloudy,138,4.700505139126426
East,Chalky,Wheat,534.9043950508023,30.844971969304332,False,True,Rainy,74,4.5114704811751665
North,Sandy,Soybean,843.185292995278,33.43583714998533,True,False,Rainy,70,6.139194000901619
East,Loam,Rice,325.5171186425829,32.79755519296219,False,True,Rainy,96,3.663897352782455
South,Clay,Barley,199.3221044817996,26.121078584980932,True,True,Cloudy,79,4.47389043190353
South,Clay,Soybean,990.6962346455352,35.935463267241886,True,False,Rainy,68,7.532414178546447
West,Clay,Rice,853.6663541845221,36.97076343934637,True,False,Rainy,126,6.401986322720832
South,Chalky,Barley,354.7003816285437,15.579879408361887,False,True,Rainy,126,3.029547049166346
South,Silt,Maize,285.40900199165645,23.92880337535079,False,True,Cloudy,68,2.6789832660968003
North,Silt,Maize,369.6555599407701,20.24321294161614,True,True,Sunny,148,4.378010087782314
North,Clay,Soybean,967.1983392483985,23.63590834828519,True,False,Cloudy,83,6.437910378036033
West,Sandy,Barley,560.4601009219609,22.422669624931736,False,True,Sunny,126,5.22659179607089
West,Peaty,Maize,143.88598322897428,26.204243931300084,False,True,Cloudy,84,1.1576530956183853
West,Clay,Cotton,430.0442202999853,33.82318067608664,True,False,Rainy,70,4.770352757447547
East,Silt,Cotton,649.4501640612019,29.475740142914184,True,False,Rainy,123,5.940735990318034
East,Clay,Barley,388.6404797529265,33.92519784591016,True,False,Sunny,84,4.621539868611642
West,Chalky,Cotton,772.1339980121087,26.1034373882872,False,False,Cloudy,88,4.262509469572312
East,Chalky,Maize,597.6706013705136,30.248109533602022,False,True,Cloudy,79,4.4524177151584325
South,Chalky,Soybean,188.43094846184164,33.751234392504,False,True,Rainy,61,3.1720882005314857
West,Chalky,Cotton,382.5808811412518,35.38211161587742,True,False,Sunny,78,4.426410197555436
West,Loam,Rice,231.47670086369578,20.976295205340485,True,False,Cloudy,74,3.0708108976300483
East,Clay,Rice,777.4765982483555,18.035577029343536,False,True,Cloudy,111,5.564934721699867
North,Peaty,Wheat,139.3533319311212,18.44152560402118,True,True,Sunny,122,4.026568274188791
West,Sandy,Barley,909.1510618425876,34.75753383596764,True,False,Sunny,139,6.072592250027763
East,Sandy,Soybean,536.6541677011139,17.313509949617963,True,False,Cloudy,107,4.722771755295161
East,Clay,Wheat,915.1685599404082,22.375053370183203,False,False,Sunny,130,4.606631306404838
North,Silt,Cotton,424.7093519271033,34.278206334432525,False,False,Rainy,131,2.8080840307889186
West,Clay,Soybean,525.4162916199082,25.766814572917575,True,False,Sunny,125,4.187021572141571
North,Sandy,Rice,951.3756138602429,35.03584421346291,False,True,Sunny,116,7.120877513838564
South,Chalky,Soybean,606.1857863133826,17.02264658779777,True,False,Sunny,92,5.114532531505153
North,Clay,Soybean,418.1195925030212,28.396855763972155,True,True,Cloudy,73,4.760062417980945
North,Clay,Cotton,594.1745743933307,29.590544779965207,True,True,Cloudy,64,5.5569167568283495
East,Loam,Wheat,256.45371895791504,27.30873826204715,True,False,Sunny,79,1.5186214180974886
North,Chalky,Cotton,654.1558162367892,22.1553985004363,False,True,Cloudy,75,5.141842548861859
South,Peaty,Soybean,671.3169106710222,36.08909033608599,False,True,Sunny,147,5.511807294005095
East,Peaty,Cotton,510.1552819977954,20.510809897313322,True,True,Rainy,110,5.02106634610526
South,Peaty,Wheat,265.4817904401826,17.77259215419475,False,True,Rainy,137,2.8204719751315968
North,Loam,Wheat,524.6921274956555,36.293403660611844,True,True,Rainy,96,5.96574649209299
South,Loam,Rice,907.9497607927914,20.76198484669757,False,False,Cloudy,96,5.610842309011428
South,Chalky,Rice,344.30011865390395,17.549199287753076,True,False,Sunny,118,3.3549257672373103
North,Loam,Cotton,186.65358432342998,21.57584953210626,False,True,Rainy,134,3.0532598830085247
North,Chalky,Wheat,661.3837433331884,16.544572252331946,False,True,Cloudy,119,4.680892394903936
East,Peaty,Maize,187.94057759673981,29.875818680217513,False,True,Cloudy,119,3.2975709240453304
East,Peaty,Rice,264.84293007231395,34.930246444619144,True,False,Rainy,100,3.4141839651314694
West,Sandy,Barley,343.48214183196325,36.753393531592245,True,True,Rainy,85,4.909554913736448
East,Clay,Rice,369.4247818977727,34.58851360214689,True,False,Rainy,146,2.9376834596765233
North,Loam,Cotton,129.0890058051544,23.19436501801475,True,True,Rainy,133,3.4314396097629016
South,Clay,Barley,956.2717134801891,33.31327849479166,True,True,Rainy,69,8.224633119309296
South,Sandy,Maize,579.5213663416649,21.115552056080116,False,True,Cloudy,136,5.474620335300081
East,Sandy,Rice,114.82625293845629,15.46175764956437,False,True,Rainy,130,2.113113553267735
